PrincipleKey,MilestoneDate,MilestoneKey,MilestoneStatus,MilestoneRAG,Weight,PrincipleName
6,2018-01-07,1852,Active,Green,0.1,Adaptability
8,2017-12-20,1853,Active,Red,5,Comprehensiveness
7,2017-10-18,1854,Active,Amber,5,Accuracy
9,2017-11-16,1855,Active,Amber,0.1,Clarity and usefulness
2,2017-12-18,1856,Active,Amber,0.1,Data architecture and IT infrastructure
7,2017-11-24,1857,Active,Green,0.5,Accuracy
1,2017-12-01,1858,Active,Red,2.7,Governance
9,2017-10-19,1859,Active,Green,0.1,Clarity and usefulness
2,2017-12-08,1860,Active,Red,0.9,Data architecture and IT infrastructure
2,2017-11-01,1861,Active,Amber,5,Data architecture and IT infrastructure
10,2018-02-05,1862,Active,Green,2.7,Frequency
8,2017-12-04,1863,Active,Green,0.3,Comprehensiveness
2,2017-11-11,1864,Active,Amber,5,Data architecture and IT infrastructure
10,2017-12-24,1865,Active,Green,0.5,Frequency
2,2017-12-16,1866,Completed,Red,2.7,Data architecture and IT infrastructure
9,2017-10-23,1867,Active,Amber,0.1,Clarity and usefulness
9,2017-11-25,1868,Active,Green,2.7,Clarity and usefulness
2,2017-12-25,1869,Active,Amber,0.1,Data architecture and IT infrastructure
2,2018-01-14,1870,Active,Red,0.1,Data architecture and IT infrastructure
2,2017-11-06,1871,Active,Green,0.5,Data architecture and IT infrastructure
1,2018-01-22,1872,Active,Red,5,Governance
2,2017-10-24,1873,Completed,Green,0.9,Data architecture and IT infrastructure
7,2018-02-03,1874,Active,Red,0.3,Accuracy
1,2017-11-05,1875,Active,Green,0.1,Governance
9,2017-11-04,1876,Completed,Amber,0.3,Clarity and usefulness
9,2018-02-04,1877,Active,Red,0.1,Clarity and usefulness
9,2017-12-29,1878,Active,Amber,0.9,Clarity and usefulness
2,2017-12-28,1879,Active,Green,0.5,Data architecture and IT infrastructure
2,2017-10-30,1880,Active,Amber,2.7,Data architecture and IT infrastructure
2,2017-11-07,1881,Active,Red,0.5,Data architecture and IT infrastructure
7,2018-02-21,1882,Active,Green,0.3,Accuracy
3,2017-12-24,1883,Active,Green,0.3,Accuracy and integrity
7,2017-11-18,1884,Completed,Red,0.9,Accuracy
9,2018-01-03,1885,Active,Amber,5,Clarity and usefulness
9,2017-12-09,1886,Active,Red,0.9,Clarity and usefulness
7,2017-11-08,1887,Active,Red,2.7,Accuracy
7,2017-11-10,1888,Active,Amber,0.9,Accuracy
8,2017-10-15,1889,Active,Green,2.7,Comprehensiveness
7,2017-11-29,1890,Active,Amber,2.7,Accuracy
10,2018-02-21,1891,Active,Green,5,Frequency
9,2017-11-15,1892,Active,Green,2.7,Clarity and usefulness
9,2017-12-09,1893,Active,Red,5,Clarity and usefulness
9,2018-01-13,1894,Active,Red,0.3,Clarity and usefulness
2,2017-12-02,1895,Active,Green,0.9,Data architecture and IT infrastructure
2,2017-12-05,1896,Active,Red,0.1,Data architecture and IT infrastructure
7,2017-11-16,1897,Active,Amber,2.7,Accuracy
1,2017-12-31,1898,Active,Red,0.1,Governance
1,2017-12-19,1899,Active,Amber,5,Governance
11,2017-11-03,1900,Active,Amber,2.7,Distribution
2,2017-11-10,1901,Active,Amber,2.7,Data architecture and IT infrastructure
7,2017-11-28,1902,Active,Amber,0.9,Accuracy
9,2018-01-02,1903,Active,Green,5,Clarity and usefulness
10,2018-01-17,1904,Active,Green,5,Frequency
3,2017-10-21,1905,Completed,Amber,0.9,Accuracy and integrity
7,2017-10-06,1906,Active,Red,0.5,Accuracy
9,2017-11-24,1907,Active,Green,0.9,Clarity and usefulness
3,2017-10-26,1908,Active,Green,5,Accuracy and integrity
3,2017-11-09,1909,Active,Green,5,Accuracy and integrity
2,2017-11-02,1910,Active,Red,0.5,Data architecture and IT infrastructure
2,2017-11-20,1911,Active,Red,0.3,Data architecture and IT infrastructure
3,2018-01-05,1912,Active,Green,2.7,Accuracy and integrity
5,2017-11-12,1913,Active,Red,2.7,Timeliness
7,2017-11-15,1914,Active,Amber,2.7,Accuracy
4,2017-11-05,1915,Active,Amber,0.5,Completeness
9,2017-10-28,1916,Active,Amber,0.9,Clarity and usefulness
2,2017-11-17,1917,Active,Amber,0.1,Data architecture and IT infrastructure
9,2017-10-23,1918,Completed,Red,0.1,Clarity and usefulness
5,2017-11-25,1919,Active,Amber,0.3,Timeliness
3,2017-12-06,1920,Active,Green,2.7,Accuracy and integrity
5,2017-10-08,1921,Active,Green,0.3,Timeliness
9,2017-12-27,1922,Active,Green,0.1,Clarity and usefulness
7,2018-01-04,1923,Active,Green,0.3,Accuracy
11,2017-12-14,1924,Active,Green,0.3,Distribution
6,2017-12-26,1925,Active,Red,0.9,Adaptability
7,2017-12-20,1926,Active,Green,0.3,Accuracy
2,2017-12-12,1927,Active,Red,5,Data architecture and IT infrastructure
3,2017-11-02,1928,Active,Amber,5,Accuracy and integrity
7,2017-12-20,1929,Active,Green,0.1,Accuracy
9,2017-10-16,1930,Active,Green,5,Clarity and usefulness
3,2017-12-19,1931,Active,Amber,0.3,Accuracy and integrity
9,2018-01-19,1932,Active,Red,0.1,Clarity and usefulness
9,2017-11-20,1933,Active,Green,0.3,Clarity and usefulness
7,2018-01-29,1934,Active,Amber,2.7,Accuracy
7,2017-10-19,1935,Active,Green,5,Accuracy
9,2017-11-30,1936,Active,Red,0.5,Clarity and usefulness
3,2017-11-19,1937,Active,Amber,2.7,Accuracy and integrity
9,2017-12-15,1938,Active,Red,0.5,Clarity and usefulness
2,2017-12-01,1939,Active,Amber,5,Data architecture and IT infrastructure
9,2017-11-14,1940,Active,Green,0.5,Clarity and usefulness
2,2017-10-09,1941,Completed,Red,0.9,Data architecture and IT infrastructure
10,2017-12-18,1942,Active,Red,0.5,Frequency
8,2017-11-09,1943,Active,Green,5,Comprehensiveness
2,2017-11-03,1944,Active,Green,5,Data architecture and IT infrastructure
9,2017-12-16,1945,Active,Amber,2.7,Clarity and usefulness
9,2018-01-11,1946,Active,Red,0.9,Clarity and usefulness
2,2017-11-10,1947,Completed,Green,0.1,Data architecture and IT infrastructure
9,2017-11-05,1948,Completed,Green,0.5,Clarity and usefulness
9,2017-12-17,1949,Active,Red,0.1,Clarity and usefulness
9,2017-10-08,1950,Active,Green,0.5,Clarity and usefulness
3,2017-11-13,1951,Active,Amber,2.7,Accuracy and integrity
4,2017-10-08,1952,Active,Green,0.9,Completeness
2,2017-12-30,1953,Active,Green,5,Data architecture and IT infrastructure
1,2018-01-09,1954,Active,Red,2.7,Governance
2,2017-12-29,1955,Active,Green,0.9,Data architecture and IT infrastructure
2,2017-11-25,1956,Active,Amber,2.7,Data architecture and IT infrastructure
8,2017-12-15,1957,Active,Green,0.1,Comprehensiveness
1,2017-12-01,1958,Active,Amber,0.9,Governance
8,2017-10-22,1959,Active,Amber,0.9,Comprehensiveness
9,2018-01-05,1960,Active,Green,0.3,Clarity and usefulness
2,2017-11-10,1961,Active,Green,2.7,Data architecture and IT infrastructure
5,2017-11-20,1962,Active,Red,0.1,Timeliness
2,2017-10-25,1963,Completed,Amber,0.1,Data architecture and IT infrastructure
2,2017-11-02,1964,Completed,Red,0.5,Data architecture and IT infrastructure
2,2017-12-08,1965,Active,Green,0.5,Data architecture and IT infrastructure
2,2017-10-28,1966,Active,Green,5,Data architecture and IT infrastructure
2,2017-12-01,1967,Active,Amber,0.1,Data architecture and IT infrastructure
8,2017-12-02,1968,Completed,Amber,0.9,Comprehensiveness
7,2017-11-23,1969,Active,Amber,0.9,Accuracy
7,2017-12-17,1970,Active,Amber,0.3,Accuracy
5,2017-12-26,1971,Active,Amber,0.3,Timeliness
5,2017-10-16,1972,Active,Green,0.5,Timeliness
9,2017-12-03,1973,Completed,Green,0.5,Clarity and usefulness
9,2017-10-03,1974,Completed,Green,0.3,Clarity and usefulness
9,2017-12-29,1975,Completed,Green,0.5,Clarity and usefulness
7,2017-12-23,1976,Active,Green,0.3,Accuracy
2,2017-11-22,1977,Active,Red,0.9,Data architecture and IT infrastructure
2,2017-09-30,1978,Active,Green,0.1,Data architecture and IT infrastructure
2,2017-12-21,1979,Active,Amber,0.9,Data architecture and IT infrastructure
5,2018-02-22,1980,Active,Red,5,Timeliness
2,2017-11-25,1981,Active,Red,5,Data architecture and IT infrastructure
7,2017-12-01,1982,Active,Red,0.5,Accuracy
2,2018-01-11,1983,Active,Red,0.5,Data architecture and IT infrastructure
8,2017-12-25,1984,Active,Red,0.5,Comprehensiveness
9,2017-11-15,1985,Active,Amber,2.7,Clarity and usefulness
2,2017-11-25,1986,Active,Green,2.7,Data architecture and IT infrastructure
8,2017-11-28,1987,Active,Amber,2.7,Comprehensiveness
5,2018-01-08,1988,Active,Red,0.9,Timeliness
10,2017-12-06,1989,Active,Amber,0.1,Frequency
9,2017-12-12,1990,Active,Green,0.3,Clarity and usefulness
9,2017-12-25,1991,Active,Amber,0.1,Clarity and usefulness
9,2018-01-04,1992,Active,Amber,0.1,Clarity and usefulness
2,2018-01-17,1993,Active,Amber,2.7,Data architecture and IT infrastructure
5,2017-12-21,1994,Active,Amber,0.5,Timeliness
9,2017-11-16,1995,Active,Amber,2.7,Clarity and usefulness
2,2017-11-26,1996,Active,Green,0.1,Data architecture and IT infrastructure
9,2017-12-22,1997,Completed,Red,2.7,Clarity and usefulness
4,2017-11-11,1998,Active,Red,0.3,Completeness
9,2017-09-24,1999,Active,Red,0.9,Clarity and usefulness
9,2017-11-16,2000,Active,Amber,0.1,Clarity and usefulness
3,2017-12-29,2001,Active,Amber,2.7,Accuracy and integrity
2,2017-11-29,2002,Active,Amber,0.5,Data architecture and IT infrastructure
5,2017-12-19,2003,Active,Amber,0.1,Timeliness
5,2017-12-23,2004,Active,Amber,2.7,Timeliness
4,2017-11-09,2005,Completed,Green,0.9,Completeness
9,2017-12-08,2006,Active,Green,0.3,Clarity and usefulness
9,2017-12-10,2007,Active,Green,0.3,Clarity and usefulness
9,2017-10-24,2008,Active,Green,0.3,Clarity and usefulness
5,2017-12-14,2009,Active,Amber,0.9,Timeliness
5,2017-12-03,2010,Active,Green,2.7,Timeliness
2,2017-11-08,2011,Active,Green,0.1,Data architecture and IT infrastructure
7,2017-11-09,2012,Active,Green,0.1,Accuracy
2,2017-12-28,2013,Active,Amber,5,Data architecture and IT infrastructure
6,2017-12-01,2014,Active,Green,0.5,Adaptability
2,2017-12-15,2015,Active,Red,2.7,Data architecture and IT infrastructure
2,2017-11-21,2016,Active,Green,0.5,Data architecture and IT infrastructure
2,2017-12-23,2017,Active,Green,2.7,Data architecture and IT infrastructure
2,2017-12-09,2018,Active,Red,0.9,Data architecture and IT infrastructure
9,2017-10-16,2019,Active,Red,5,Clarity and usefulness
7,2017-11-21,2020,Active,Red,0.5,Accuracy
8,2017-10-26,2021,Active,Red,0.3,Comprehensiveness
5,2017-12-15,2022,Active,Red,0.5,Timeliness
9,2017-11-30,2023,Active,Red,0.3,Clarity and usefulness
9,2017-11-05,2024,Active,Green,0.3,Clarity and usefulness
4,2017-11-18,2025,Completed,Amber,5,Completeness
2,2017-11-14,2026,Active,Amber,0.5,Data architecture and IT infrastructure
7,2017-12-14,2027,Active,Green,0.5,Accuracy
7,2018-01-13,2028,Active,Red,0.9,Accuracy
9,2017-10-13,2029,Active,Red,0.3,Clarity and usefulness
2,2017-11-19,2030,Active,Green,0.5,Data architecture and IT infrastructure
9,2017-11-11,2031,Active,Amber,2.7,Clarity and usefulness
7,2017-10-21,2032,Active,Red,5,Accuracy
3,2017-12-10,2033,Active,Red,0.3,Accuracy and integrity
8,2017-11-10,2034,Active,Amber,5,Comprehensiveness
5,2017-10-21,2035,Active,Amber,0.9,Timeliness
2,2018-01-10,2036,Active,Red,0.5,Data architecture and IT infrastructure
7,2017-09-01,2037,Completed,Amber,0.3,Accuracy
5,2017-10-15,2038,Active,Amber,0.5,Timeliness
2,2017-12-07,2039,Active,Amber,0.1,Data architecture and IT infrastructure
3,2017-11-08,2040,Active,Amber,0.1,Accuracy and integrity
9,2017-12-02,2041,Active,Amber,2.7,Clarity and usefulness
9,2017-12-19,2042,Active,Green,5,Clarity and usefulness
8,2017-11-25,2043,Active,Green,2.7,Comprehensiveness
1,2018-01-14,2044,Active,Red,0.9,Governance
10,2017-12-07,2045,Active,Green,0.1,Frequency
2,2017-11-04,2046,Active,Amber,0.5,Data architecture and IT infrastructure
10,2017-11-15,2047,Active,Green,2.7,Frequency
5,2017-11-29,2048,Active,Amber,0.3,Timeliness
7,2017-12-14,2049,Active,Red,2.7,Accuracy
7,2017-10-13,2050,Completed,Red,0.3,Accuracy
9,2017-12-06,2051,Active,Amber,5,Clarity and usefulness
9,2017-11-15,2052,Active,Amber,2.7,Clarity and usefulness
7,2017-11-09,2053,Active,Amber,0.3,Accuracy
2,2017-11-06,2054,Active,Red,5,Data architecture and IT infrastructure
5,2017-11-25,2055,Active,Red,5,Timeliness
7,2017-12-06,2056,Active,Red,0.9,Accuracy
7,2017-11-13,2057,Active,Red,0.3,Accuracy
9,2018-03-22,2058,Active,Amber,0.5,Clarity and usefulness
9,2017-12-11,2059,Active,Red,0.3,Clarity and usefulness
5,2017-11-16,2060,Active,Green,0.3,Timeliness
2,2017-12-22,2061,Active,Green,0.9,Data architecture and IT infrastructure
9,2017-12-10,2062,Active,Red,0.3,Clarity and usefulness
9,2017-12-02,2063,Active,Green,5,Clarity and usefulness
3,2018-01-13,2064,Active,Red,0.5,Accuracy and integrity
3,2018-01-27,2065,Active,Amber,0.9,Accuracy and integrity
7,2017-12-15,2066,Active,Green,0.9,Accuracy
2,2017-11-11,2067,Active,Green,5,Data architecture and IT infrastructure
2,2017-10-11,2068,Completed,Green,0.1,Data architecture and IT infrastructure
6,2017-11-10,2069,Active,Red,0.9,Adaptability
2,2017-11-10,2070,Active,Green,5,Data architecture and IT infrastructure
9,2017-12-27,2071,Active,Red,0.1,Clarity and usefulness
9,2017-12-09,2072,Active,Amber,0.9,Clarity and usefulness
2,2017-12-24,2073,Active,Amber,0.3,Data architecture and IT infrastructure
2,2018-01-22,2074,Active,Amber,2.7,Data architecture and IT infrastructure
10,2017-12-21,2075,Active,Green,0.1,Frequency
7,2017-10-19,2076,Active,Green,0.3,Accuracy
2,2017-12-09,2077,Active,Red,0.3,Data architecture and IT infrastructure
3,2018-01-21,2078,Active,Amber,5,Accuracy and integrity
2,2017-12-12,2079,Active,Red,0.5,Data architecture and IT infrastructure
5,2017-10-28,2080,Active,Green,0.3,Timeliness
4,2017-11-15,2081,Active,Amber,0.5,Completeness
3,2017-11-30,2082,Completed,Green,2.7,Accuracy and integrity
2,2018-02-05,2083,Active,Amber,0.1,Data architecture and IT infrastructure
2,2017-10-29,2084,Active,Green,0.1,Data architecture and IT infrastructure
4,2017-09-17,2085,Active,Amber,0.1,Completeness
8,2017-12-11,2086,Active,Green,0.1,Comprehensiveness
4,2017-12-03,2087,Active,Green,5,Completeness
8,2017-09-20,2088,Completed,Green,0.3,Comprehensiveness
7,2017-12-18,2089,Active,Red,0.5,Accuracy
9,2017-10-15,2090,Active,Red,5,Clarity and usefulness
2,2017-10-26,2091,Active,Green,0.3,Data architecture and IT infrastructure
9,2017-10-25,2092,Active,Red,0.9,Clarity and usefulness
2,2017-11-15,2093,Active,Red,5,Data architecture and IT infrastructure
7,2017-12-07,2094,Active,Green,0.1,Accuracy
4,2017-10-25,2095,Active,Red,5,Completeness
3,2017-11-04,2096,Active,Green,0.3,Accuracy and integrity
2,2017-11-08,2097,Active,Red,2.7,Data architecture and IT infrastructure
7,2018-01-07,2098,Active,Green,5,Accuracy
8,2018-01-05,2099,Active,Amber,0.1,Comprehensiveness
9,2017-12-18,2100,Active,Amber,5,Clarity and usefulness
